Time (CAT);Open;High;Low;Close;Volume 
02/12/2015 10:00:00;1.06265;1.06325;1.06166;1.06199;14021.71
02/12/2015 11:00:00;1.06199;1.06322;1.06125;1.06217;12076.92
02/12/2015 12:00:00;1.06216;1.06216;1.0582;1.05905;16917.57
02/12/2015 13:00:00;1.05906;1.05978;1.05881;1.05968;10763.76
02/12/2015 14:00:00;1.05968;1.06005;1.05919;1.05984;11788.06
02/12/2015 15:00:00;1.05985;1.06173;1.05784;1.05806;19231.68
02/12/2015 16:00:00;1.05806;1.05975;1.05714;1.05747;16472.28
02/12/2015 17:00:00;1.05746;1.05759;1.05596;1.05683;20758.26
02/12/2015 18:00:00;1.05688;1.0579;1.05684;1.05729;13832.12
02/12/2015 19:00:00;1.0573;1.05981;1.0551;1.05851;15180.73
02/12/2015 20:00:00;1.05851;1.06154;1.05812;1.06143;12402.37
02/12/2015 21:00:00;1.06143;1.06268;1.06093;1.06178;10745.09
02/12/2015 22:00:00;1.06178;1.06244;1.06124;1.06152;7762.25
02/12/2015 23:00:00;1.06155;1.06209;1.06103;1.06154;4462.6
03/12/2015 00:00:00;1.06155;1.0619;1.0607;1.06088;2899.77
03/12/2015 01:00:00;1.06085;1.06118;1.06075;1.06107;3262.15
03/12/2015 02:00:00;1.06107;1.06139;1.06048;1.06067;4114.48
03/12/2015 03:00:00;1.06068;1.06095;1.06017;1.06026;5892.63
03/12/2015 04:00:00;1.06025;1.06029;1.05931;1.05948;5464.89
03/12/2015 05:00:00;1.05947;1.05982;1.05912;1.05938;4733.42
03/12/2015 06:00:00;1.05939;1.0597;1.05912;1.05924;4128.98
03/12/2015 07:00:00;1.05924;1.05971;1.05878;1.05878;4225.22
03/12/2015 08:00:00;1.05877;1.0595;1.05839;1.05914;5901.62
03/12/2015 09:00:00;1.05913;1.05919;1.05839;1.05866;9590.1
03/12/2015 10:00:00;1.05867;1.05868;1.05711;1.05755;14350.51
03/12/2015 11:00:00;1.05755;1.05764;1.0553;1.05613;12996.43
03/12/2015 12:00:00;1.05612;1.05662;1.05521;1.05628;11511.36
03/12/2015 13:00:00;1.05627;1.05634;1.0547;1.05471;13941.46
03/12/2015 14:00:00;1.0547;1.06905;1.0524;1.06658;26264.3
03/12/2015 15:00:00;1.06659;1.08932;1.06466;1.08248;37736.52
03/12/2015 16:00:00;1.08244;1.08297;1.07892;1.08132;32628.68
03/12/2015 17:00:00;1.08132;1.08692;1.08132;1.08484;25020.13
03/12/2015 18:00:00;1.08477;1.09424;1.08477;1.09009;27022.53
03/12/2015 19:00:00;1.09009;1.09361;1.0897;1.0902;20937.83
03/12/2015 20:00:00;1.09021;1.09364;1.09021;1.09303;15131.59
03/12/2015 21:00:00;1.09302;1.09774;1.09272;1.09774;17729.74
03/12/2015 22:00:00;1.09774;1.09815;1.0939;1.09502;16107.33
03/12/2015 23:00:00;1.09504;1.09594;1.0939;1.0941;6624.62
04/12/2015 00:00:00;1.09418;1.09439;1.09236;1.09278;3663.32
04/12/2015 01:00:00;1.0928;1.09364;1.09149;1.09182;6484.76
04/12/2015 02:00:00;1.09182;1.09565;1.09167;1.092;10329.48
04/12/2015 03:00:00;1.092;1.0927;1.09001;1.09102;10560.99
04/12/2015 04:00:00;1.09102;1.09258;1.09047;1.09195;9276.04
04/12/2015 05:00:00;1.09198;1.09349;1.09174;1.09313;7141.93
04/12/2015 06:00:00;1.09312;1.09458;1.09286;1.094;5728.21
04/12/2015 07:00:00;1.094;1.09464;1.0936;1.09392;6967.21
04/12/2015 08:00:00;1.09392;1.09453;1.0916;1.09186;7749.6
04/12/2015 09:00:00;1.09186;1.09292;1.08711;1.08723;16745.59
04/12/2015 10:00:00;1.08722;1.08917;1.0859;1.08706;18390.86
04/12/2015 11:00:00;1.08705;1.08946;1.08698;1.08901;14181.14
04/12/2015 12:00:00;1.089;1.08922;1.08555;1.08667;14271.54
04/12/2015 13:00:00;1.08666;1.08869;1.08634;1.08849;15385.96
04/12/2015 14:00:00;1.0885;1.0901;1.08811;1.08813;12937.84
04/12/2015 15:00:00;1.08813;1.09507;1.08638;1.0926;28295.72
04/12/2015 16:00:00;1.09258;1.09445;1.09042;1.09361;27043.59
04/12/2015 17:00:00;1.09363;1.09508;1.08819;1.0888;21429.05
04/12/2015 18:00:00;1.08881;1.08995;1.08744;1.08839;17282.9
04/12/2015 19:00:00;1.08837;1.08894;1.08364;1.08689;17785.67
04/12/2015 20:00:00;1.08688;1.08747;1.08512;1.08742;10427.29
04/12/2015 21:00:00;1.0874;1.08795;1.08681;1.08698;8113.4
04/12/2015 22:00:00;1.087;1.08749;1.08658;1.08744;5636.15
04/12/2015 23:00:00;1.08745;1.08869;1.08699;1.08868;3485.36
07/12/2015 00:00:00;1.08765;1.08811;1.08701;1.08767;2439.33
07/12/2015 01:00:00;1.08764;1.08878;1.08748;1.08814;6186.19
07/12/2015 02:00:00;1.08814;1.08816;1.08666;1.08705;3880.09
07/12/2015 03:00:00;1.08704;1.08727;1.08635;1.08679;6020.68
07/12/2015 04:00:00;1.0868;1.08698;1.08541;1.08602;5883.71
07/12/2015 05:00:00;1.08602;1.08648;1.08591;1.08595;2729.6
07/12/2015 06:00:00;1.08595;1.0865;1.08595;1.08629;3205.71
07/12/2015 07:00:00;1.08629;1.08655;1.08609;1.08616;4287.14
07/12/2015 08:00:00;1.08618;1.08695;1.08606;1.08682;4922.71
07/12/2015 09:00:00;1.08682;1.08728;1.08553;1.08575;8919.29
07/12/2015 10:00:00;1.08578;1.08615;1.0815;1.0815;15283.12
07/12/2015 11:00:00;1.08151;1.08247;1.08114;1.08169;13155.12
07/12/2015 12:00:00;1.08171;1.08175;1.08026;1.08145;12334.17
07/12/2015 13:00:00;1.08145;1.08264;1.08063;1.08085;10117.21
07/12/2015 14:00:00;1.08084;1.08137;1.07962;1.08093;12888.13
07/12/2015 15:00:00;1.08094;1.08226;1.08069;1.08176;11692.23
07/12/2015 16:00:00;1.08174;1.08231;1.08054;1.08205;14821.62
07/12/2015 17:00:00;1.08203;1.0854;1.08147;1.08505;19025.11
07/12/2015 18:00:00;1.08505;1.086;1.08385;1.084;15756.41
07/12/2015 19:00:00;1.08399;1.08566;1.08363;1.08515;10623.66
07/12/2015 20:00:00;1.08515;1.08605;1.08397;1.08398;10421.22
07/12/2015 21:00:00;1.08399;1.08496;1.08399;1.0846;7853.71
07/12/2015 22:00:00;1.08461;1.08513;1.08415;1.08467;6747.01
07/12/2015 23:00:00;1.08466;1.08466;1.08322;1.0838;3414.6
08/12/2015 00:00:00;1.08379;1.08408;1.0832;1.0833;2039.92
08/12/2015 01:00:00;1.08327;1.08406;1.08322;1.08339;2342.73
08/12/2015 02:00:00;1.08339;1.0841;1.08334;1.08337;4362.95
08/12/2015 03:00:00;1.08336;1.08488;1.08305;1.08471;5201.18
08/12/2015 04:00:00;1.0847;1.08557;1.08469;1.08514;5386.32
08/12/2015 05:00:00;1.08515;1.08593;1.08493;1.08514;4185.08
08/12/2015 06:00:00;1.08513;1.08519;1.08449;1.08455;3552.09
08/12/2015 07:00:00;1.08455;1.08609;1.08434;1.08609;5152.98
08/12/2015 08:00:00;1.08606;1.08614;1.08541;1.08559;5394.66
08/12/2015 09:00:00;1.08557;1.0869;1.08545;1.08678;9843.7
08/12/2015 10:00:00;1.08677;1.08825;1.08615;1.08703;18086.49
08/12/2015 11:00:00;1.08704;1.08725;1.08532;1.08539;16541.51
08/12/2015 12:00:00;1.0854;1.08619;1.08408;1.08452;11917.38
08/12/2015 13:00:00;1.08452;1.08601;1.08407;1.08595;11033.13
08/12/2015 14:00:00;1.08597;1.08756;1.08554;1.08652;17111.32
08/12/2015 15:00:00;1.08653;1.08966;1.08632;1.08944;21565.6
08/12/2015 16:00:00;1.08944;1.08983;1.08675;1.08776;22046.56
08/12/2015 17:00:00;1.08778;1.09005;1.08704;1.08715;21382.74
08/12/2015 18:00:00;1.08715;1.08801;1.0866;1.08749;15244.77
08/12/2015 19:00:00;1.08748;1.08943;1.08723;1.08893;10658.21
08/12/2015 20:00:00;1.08895;1.09024;1.08886;1.08968;10226.78
08/12/2015 21:00:00;1.08969;1.08994;1.0885;1.08883;9477.17
08/12/2015 22:00:00;1.08883;1.08953;1.08873;1.08947;8045.51
08/12/2015 23:00:00;1.08947;1.08977;1.0892;1.08925;4336.58
09/12/2015 00:00:00;1.08927;1.08973;1.0892;1.08941;2496.73
09/12/2015 01:00:00;1.08941;1.08961;1.08906;1.08927;2071.86
09/12/2015 02:00:00;1.08927;1.08936;1.08825;1.08838;3927.31
09/12/2015 03:00:00;1.08838;1.08997;1.08795;1.0899;4336.05
09/12/2015 04:00:00;1.08993;1.09142;1.08939;1.09098;5478.68
09/12/2015 05:00:00;1.09099;1.09115;1.09042;1.09067;2633.4
09/12/2015 06:00:00;1.09067;1.09118;1.09034;1.09118;2409.54
09/12/2015 07:00:00;1.0912;1.09212;1.09069;1.09078;3313.06
09/12/2015 08:00:00;1.09079;1.09274;1.09078;1.09228;5881.24
09/12/2015 09:00:00;1.09227;1.0929;1.09066;1.09165;9219.32
09/12/2015 10:00:00;1.09165;1.093;1.09083;1.09199;15834.98
09/12/2015 11:00:00;1.092;1.09377;1.0916;1.09312;13973.71
09/12/2015 12:00:00;1.0931;1.09447;1.09285;1.09316;11036.74
09/12/2015 13:00:00;1.09315;1.09371;1.09163;1.09242;10774.78
09/12/2015 14:00:00;1.09242;1.09469;1.09222;1.09375;11719.7
09/12/2015 15:00:00;1.09375;1.09761;1.09373;1.09715;17068.34
09/12/2015 16:00:00;1.09716;1.09901;1.09585;1.09735;21698.07
09/12/2015 17:00:00;1.09736;1.09798;1.09504;1.09618;19639.99
09/12/2015 18:00:00;1.09619;1.09916;1.09575;1.09827;19025.16
09/12/2015 19:00:00;1.09828;1.10049;1.09745;1.10027;16013.45
09/12/2015 20:00:00;1.1003;1.10276;1.09983;1.10276;21437.59
09/12/2015 21:00:00;1.10274;1.10429;1.10187;1.10248;11892.52
09/12/2015 22:00:00;1.1025;1.10297;1.10161;1.10189;11233.32
09/12/2015 23:00:00;1.10188;1.10302;1.10152;1.10252;5219.14
10/12/2015 00:00:00;1.10252;1.10257;1.1016;1.10179;3989.33
10/12/2015 01:00:00;1.10179;1.10217;1.10146;1.10152;3772.62
10/12/2015 02:00:00;1.10152;1.10217;1.10128;1.10182;5525.21
10/12/2015 03:00:00;1.10182;1.10187;1.10065;1.10072;5321.18
10/12/2015 04:00:00;1.10071;1.10145;1.10063;1.10117;4068.76
10/12/2015 05:00:00;1.10116;1.10118;1.10065;1.10065;4334.57
10/12/2015 06:00:00;1.10065;1.10098;1.10045;1.10057;2057.84
10/12/2015 07:00:00;1.10058;1.10078;1.10013;1.10015;4601.5
10/12/2015 08:00:00;1.10014;1.10028;1.09912;1.09926;8943.3
10/12/2015 09:00:00;1.09927;1.09981;1.09871;1.09965;9560.48
10/12/2015 10:00:00;1.09964;1.09987;1.09679;1.09803;14847.74
10/12/2015 11:00:00;1.09804;1.09827;1.09614;1.09682;11649.1
10/12/2015 12:00:00;1.09683;1.097;1.09338;1.09405;16599.42
10/12/2015 13:00:00;1.09406;1.09597;1.09384;1.09517;12380.23
10/12/2015 14:00:00;1.09517;1.09585;1.09441;1.09509;13626.22
10/12/2015 15:00:00;1.09505;1.09728;1.09381;1.09712;14860.01
10/12/2015 16:00:00;1.09713;1.09715;1.09414;1.09595;19675.37
10/12/2015 17:00:00;1.09595;1.09633;1.09255;1.0936;17599.37
10/12/2015 18:00:00;1.0936;1.09508;1.09335;1.09474;14668.78
10/12/2015 19:00:00;1.09474;1.09506;1.0939;1.09474;9128.35
10/12/2015 20:00:00;1.09472;1.09569;1.09383;1.09404;8880.15
10/12/2015 21:00:00;1.09403;1.09416;1.09302;1.09378;6790.98
10/12/2015 22:00:00;1.0938;1.09475;1.09363;1.09464;5690.21
10/12/2015 23:00:00;1.09466;1.0947;1.0937;1.09412;3616.21
11/12/2015 00:00:00;1.09413;1.09457;1.09378;1.09405;2359.51
11/12/2015 01:00:00;1.09405;1.09476;1.09398;1.09469;5064.53
11/12/2015 02:00:00;1.0947;1.09478;1.09344;1.09363;4357.99
11/12/2015 03:00:00;1.09369;1.09385;1.09267;1.09324;3896.05
11/12/2015 04:00:00;1.09324;1.09361;1.09302;1.09306;2302.63
11/12/2015 05:00:00;1.09307;1.09356;1.09275;1.09356;2328.92
11/12/2015 06:00:00;1.09356;1.09367;1.09321;1.09366;1949.08
11/12/2015 07:00:00;1.09367;1.09441;1.09348;1.09375;2914.17
11/12/2015 08:00:00;1.09375;1.095;1.09355;1.09461;4336.52
11/12/2015 09:00:00;1.0946;1.09575;1.09374;1.09519;7075.34
11/12/2015 10:00:00;1.09518;1.09667;1.09502;1.09634;12047.64
11/12/2015 11:00:00;1.09633;1.09703;1.09373;1.09436;12233.73
11/12/2015 12:00:00;1.09436;1.0969;1.09382;1.09631;13370.86
11/12/2015 13:00:00;1.09631;1.09783;1.09631;1.09725;11703.79
11/12/2015 14:00:00;1.09725;1.0976;1.09595;1.09595;12927.21
11/12/2015 15:00:00;1.09595;1.09678;1.0936;1.09528;16425.63
11/12/2015 16:00:00;1.09528;1.10309;1.09521;1.10064;23495.79
11/12/2015 17:00:00;1.10067;1.1018;1.0959;1.09976;23004.64
11/12/2015 18:00:00;1.09976;1.10066;1.09693;1.10015;16222.31
11/12/2015 19:00:00;1.10012;1.10075;1.09881;1.09944;14389.96
11/12/2015 20:00:00;1.09945;1.09995;1.09877;1.099;11659.33
11/12/2015 21:00:00;1.09901;1.09949;1.09802;1.09898;8412.04
11/12/2015 22:00:00;1.09895;1.09995;1.09875;1.0989;6720.2
11/12/2015 23:00:00;1.09892;1.09968;1.09798;1.09947;5557.47
14/12/2015 00:00:00;1.09866;1.09947;1.097;1.0972;3056.76
14/12/2015 01:00:00;1.0972;1.09856;1.09679;1.09811;6429.42
14/12/2015 02:00:00;1.0981;1.09889;1.09735;1.09827;5546.14
14/12/2015 03:00:00;1.09825;1.09861;1.09704;1.09705;6740.39
14/12/2015 04:00:00;1.09705;1.09748;1.09641;1.09666;6056.45
14/12/2015 05:00:00;1.09666;1.09676;1.09548;1.09585;4773.84
14/12/2015 06:00:00;1.09585;1.09629;1.09545;1.0961;3901.81
14/12/2015 07:00:00;1.09611;1.09671;1.09611;1.09647;4015.34
14/12/2015 08:00:00;1.09643;1.09721;1.09585;1.09705;4483.58
14/12/2015 09:00:00;1.09705;1.09705;1.09505;1.09617;9425.44
14/12/2015 10:00:00;1.09616;1.09676;1.09457;1.09537;14326.76
14/12/2015 11:00:00;1.09536;1.09622;1.09508;1.09585;13329.97
14/12/2015 12:00:00;1.09585;1.09677;1.09522;1.09525;11439.25
14/12/2015 13:00:00;1.09524;1.0987;1.09501;1.09763;14549.74
14/12/2015 14:00:00;1.09767;1.09912;1.0969;1.09711;14360.19
14/12/2015 15:00:00;1.09713;1.09882;1.09638;1.09866;18645.47
14/12/2015 16:00:00;1.09866;1.09982;1.09775;1.09964;19582.14
14/12/2015 17:00:00;1.09963;1.10376;1.09936;1.10278;23300.77
14/12/2015 18:00:00;1.10272;1.10487;1.10217;1.10245;22396.15
14/12/2015 19:00:00;1.10246;1.1038;1.10135;1.10153;15026.44
14/12/2015 20:00:00;1.10153;1.10246;1.10101;1.10123;10507.95
14/12/2015 21:00:00;1.10122;1.1015;1.0998;1.0999;9262.56
14/12/2015 22:00:00;1.09993;1.10006;1.09845;1.09861;8968.53
14/12/2015 23:00:00;1.0986;1.09955;1.09854;1.09925;4058.76
15/12/2015 00:00:00;1.09931;1.10049;1.09915;1.10009;3542.3
15/12/2015 01:00:00;1.10009;1.10013;1.09903;1.09917;6224.15
15/12/2015 02:00:00;1.09916;1.10057;1.09895;1.10006;5644.44
15/12/2015 03:00:00;1.10006;1.1014;1.09982;1.10117;5167.01
15/12/2015 04:00:00;1.10118;1.10146;1.10064;1.10066;3383.71
15/12/2015 05:00:00;1.10065;1.1014;1.10017;1.10138;3203.84
15/12/2015 06:00:00;1.10138;1.10251;1.10114;1.10229;3870.39
15/12/2015 07:00:00;1.10229;1.10302;1.10177;1.1028;3423.96
15/12/2015 08:00:00;1.1028;1.10369;1.10237;1.10369;4934.53
15/12/2015 09:00:00;1.10369;1.10599;1.10215;1.1053;10584.33
15/12/2015 10:00:00;1.1053;1.10539;1.102;1.10282;16058.96
15/12/2015 11:00:00;1.10283;1.10307;1.10109;1.10265;13478.73
15/12/2015 12:00:00;1.10265;1.10385;1.10044;1.10058;12871.41
15/12/2015 13:00:00;1.10058;1.10139;1.09994;1.10101;12998.63
15/12/2015 14:00:00;1.10101;1.10106;1.09869;1.09955;13472.34
15/12/2015 15:00:00;1.09955;1.09998;1.09708;1.09713;17560.86
15/12/2015 16:00:00;1.09714;1.09747;1.09432;1.09581;20429.79
15/12/2015 17:00:00;1.09581;1.09591;1.09198;1.09214;18318.61
15/12/2015 18:00:00;1.09215;1.09338;1.0909;1.09105;18092.36
15/12/2015 19:00:00;1.09105;1.0928;1.09048;1.09243;12172.58
15/12/2015 20:00:00;1.0924;1.09343;1.09113;1.09136;9137.51
15/12/2015 21:00:00;1.09135;1.09244;1.09096;1.09188;7366.94
15/12/2015 22:00:00;1.09189;1.0923;1.09092;1.09214;7292.31
15/12/2015 23:00:00;1.09213;1.09345;1.092;1.0932;5450.66
16/12/2015 00:00:00;1.0932;1.09347;1.09233;1.0934;3155.7
16/12/2015 01:00:00;1.09333;1.09383;1.09326;1.09342;2868.24
16/12/2015 02:00:00;1.09343;1.09365;1.09265;1.09345;3914.82
16/12/2015 03:00:00;1.09346;1.09461;1.09332;1.09427;5197.2
16/12/2015 04:00:00;1.09427;1.09489;1.09372;1.09437;6230.1
16/12/2015 05:00:00;1.09437;1.09453;1.09378;1.09385;2367.55
16/12/2015 06:00:00;1.09385;1.09391;1.0932;1.09363;3325.69
16/12/2015 07:00:00;1.09364;1.09447;1.0936;1.09437;3061.02
16/12/2015 08:00:00;1.09437;1.09488;1.09388;1.09475;3864.66
16/12/2015 09:00:00;1.09476;1.0959;1.09374;1.09398;9428.41
16/12/2015 10:00:00;1.09399;1.09465;1.0924;1.09398;14415.21
16/12/2015 11:00:00;1.09397;1.09455;1.09156;1.0922;15426.46
16/12/2015 12:00:00;1.0922;1.09295;1.09151;1.09214;11733.7
16/12/2015 13:00:00;1.09214;1.09348;1.0915;1.09259;11687.95
16/12/2015 14:00:00;1.09261;1.09263;1.09128;1.0915;11743.88
16/12/2015 15:00:00;1.09149;1.09416;1.09135;1.09319;14784.41
16/12/2015 16:00:00;1.09319;1.09398;1.09231;1.09257;15512.44
16/12/2015 17:00:00;1.09255;1.0946;1.09222;1.09456;17865.73
16/12/2015 18:00:00;1.09458;1.09518;1.09359;1.09367;14951.55
16/12/2015 19:00:00;1.09366;1.09396;1.09244;1.09265;10789.41
16/12/2015 20:00:00;1.09265;1.09687;1.09254;1.09512;13760
16/12/2015 21:00:00;1.09513;1.10121;1.08882;1.09782;27848.75
16/12/2015 22:00:00;1.09785;1.09821;1.08946;1.09179;21513.41
16/12/2015 23:00:00;1.09178;1.09187;1.08965;1.09129;7166.48
17/12/2015 00:00:00;1.09126;1.09149;1.08921;1.08921;3130.94
17/12/2015 01:00:00;1.0892;1.08931;1.08662;1.08738;6255.61
17/12/2015 02:00:00;1.08738;1.08877;1.08702;1.08752;7118.08
17/12/2015 03:00:00;1.08752;1.08758;1.08524;1.08525;7088.27
17/12/2015 04:00:00;1.08525;1.08544;1.08456;1.08505;6555.5
17/12/2015 05:00:00;1.08505;1.08525;1.08322;1.08399;6356.77
17/12/2015 06:00:00;1.08397;1.08562;1.0839;1.08506;5163.84
17/12/2015 07:00:00;1.08506;1.08566;1.08438;1.08545;4494.59
17/12/2015 08:00:00;1.08545;1.08646;1.08505;1.08635;5151
17/12/2015 09:00:00;1.08636;1.08767;1.08515;1.08554;11912.63
17/12/2015 10:00:00;1.08553;1.08733;1.08532;1.08683;14389.93
17/12/2015 11:00:00;1.08683;1.08784;1.08534;1.08552;13775.29
17/12/2015 12:00:00;1.08554;1.08632;1.08399;1.08505;11405.65
17/12/2015 13:00:00;1.08505;1.08529;1.08401;1.08419;10436.74
17/12/2015 14:00:00;1.08419;1.08588;1.08403;1.08571;9704.89
17/12/2015 15:00:00;1.08572;1.08592;1.08317;1.08572;15013.81
17/12/2015 16:00:00;1.08573;1.08711;1.08378;1.08433;16952.35
17/12/2015 17:00:00;1.08435;1.08677;1.0833;1.08337;18851.29
17/12/2015 18:00:00;1.08338;1.08394;1.08042;1.08052;18604.85
17/12/2015 19:00:00;1.08051;1.08215;1.08027;1.0819;11363.29
17/12/2015 20:00:00;1.0819;1.08214;1.0807;1.08082;7985.41
17/12/2015 21:00:00;1.0808;1.08185;1.08035;1.0804;6875.99
17/12/2015 22:00:00;1.08039;1.08191;1.08039;1.08184;5828.12
17/12/2015 23:00:00;1.08183;1.08276;1.08146;1.08266;3454.1
